Species	Sequence ID	Subfamily	Domains	Superkingdom	seqLabel
Nicotiana_tomentosiformis	XP_009604028.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13110
Nicotiana_tomentosiformis	XP_009617740.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13111
Egretta_garzetta	XP_009632618.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13112
Egretta_garzetta	XP_009638872.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13113
Verticillium_dahliae_VdLs.17	XP_009649634.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13114
Verticillium_dahliae_VdLs.17	XP_009650253.1	ABCF5	ABC1, ABC2, ABCF5_CTD, arm, linker	Eukaryota	Eukaryota_ABCF5_13115
Verticillium_dahliae_VdLs.17	XP_009651667.1	New1	ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13116
Verticillium_dahliae_VdLs.17	XP_009652607.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13117
Verticillium_dahliae_VdLs.17	XP_009655803.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13118
Struthio_camelus_australis	XP_009668793.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13119
Struthio_camelus_australis	XP_009668794.1	ABCF2	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_ABCF2_13120
Struthio_camelus_australis	XP_009680532.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13121
Cariama_cristata	XP_009695485.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13122
Cariama_cristata	XP_009698168.1	ABCF2	ABC1, ABC2, linker	Eukaryota	Eukaryota_ABCF2_13123
Cariama_cristata	XP_009702217.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm	Eukaryota	Eukaryota_ABCF2_13124
Nicotiana_sylvestris	XP_009758739.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13125
Nicotiana_sylvestris	XP_009769487.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13126
Nicotiana_sylvestris	XP_009773547.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13127
Nicotiana_sylvestris	XP_009774034.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13128
Nicotiana_sylvestris	XP_009777484.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13129
Nicotiana_sylvestris	XP_009788997.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13130
Gavia_stellata	XP_009812442.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13131
Gavia_stellata	XP_009815960.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13132
Aphanomyces_astaci	XP_009821336.1	ABCF2	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_ABCF2_13133
Aphanomyces_astaci	XP_009823063.1	mEttA	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_mEttA_13134
Aphanomyces_astaci	XP_009823064.1	mEttA	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_mEttA_13135
Aphanomyces_astaci	XP_009834902.1	eEF3L	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3L_13136
Aphanomyces_astaci	XP_009837603.1	ABCF5	ABC1, ABC2, ABCF5_NTD, linker	Eukaryota	Eukaryota_ABCF5_13137
Aphanomyces_astaci	XP_009837685.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13138
Aphanomyces_astaci	XP_009839091.1	ABCF5	ABC1, ABC2, ABCF5_NTD, linker	Eukaryota	Eukaryota_ABCF5_13139
Aphanomyces_astaci	XP_009842438.1	eEF3L	ABC1, ABC2, eEF3_heat, chromo_like, eEF3_4HB	Eukaryota	Eukaryota_eEF3L_13140
Aphanomyces_astaci	XP_009843801.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13141
Aphanomyces_astaci	XP_009843802.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13142
Aphanomyces_astaci	XP_009846333.1	eEF3L	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3L_13143
Neurospora_tetrasperma_FGSC_2508	XP_009848586.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13144
Neurospora_tetrasperma_FGSC_2508	XP_009849134.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13145
Neurospora_tetrasperma_FGSC_2508	XP_009854395.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13146
Neurospora_tetrasperma_FGSC_2508	XP_009854970.1	New1	ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13147
Ciona_intestinalis	XP_009857418.1	ABCF3	ABC1, ABC2	Eukaryota	Eukaryota_ABCF3_13148
Apaloderma_vittatum	XP_009867540.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13149
Apaloderma_vittatum	XP_009874813.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13150
Charadrius_vociferus	XP_009881697.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13151
Charadrius_vociferus	XP_009887458.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13152
Picoides_pubescens	XP_009896893.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13153
Picoides_pubescens	XP_009901833.1	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13154
Haliaeetus_albicilla	XP_009917810.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13155
Haliaeetus_albicilla	XP_009918924.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13156
Opisthocomus_hoazin	XP_009929542.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13157
Opisthocomus_hoazin	XP_009936743.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13158
Leptosomus_discolor	XP_009948568.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13159
Leptosomus_discolor	XP_009955493.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13160
Tyto_alba	XP_009971441.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13161
Tyto_alba	XP_009974620.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13162
Tauraco_erythrolophus	XP_009975874.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13163
Tauraco_erythrolophus	XP_009976941.1	ABCF3	ABC1, ABC2, linker	Eukaryota	Eukaryota_ABCF3_13164
Chaetura_pelagica	XP_009996350.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13165
Chaetura_pelagica	XP_009998515.1	ABCF3	ABC1, ABC2, ABCF3_NTD, ABCF7_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13166
Nestor_notabilis	XP_010016642.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13167
Nestor_notabilis	XP_010019889.1	ABCF3	ABC1, ABC2, ABCF3_NTD, ABCF7_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13168
Eucalyptus_grandis	XP_010027768.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13169
Eucalyptus_grandis	XP_010031896.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13170
Eucalyptus_grandis	XP_010031897.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13171
Eucalyptus_grandis	XP_010031898.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13172
Eucalyptus_grandis	XP_010031899.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13173
Eucalyptus_grandis	XP_010031943.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13174
Eucalyptus_grandis	XP_010055988.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13175
Pterocles_gutturalis	XP_010075973.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13176
Pterocles_gutturalis	XP_010084004.1	ABCF3	ABC1, ABC2, linker	Eukaryota	Eukaryota_ABCF3_13177
Morus_notabilis	XP_010099913.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13178
Morus_notabilis	XP_010105222.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13179
Morus_notabilis	XP_010107255.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13180
Morus_notabilis	XP_010108563.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13181
Morus_notabilis	XP_010111813.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13182
Chlamydotis_macqueenii	XP_010115687.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13183
Chlamydotis_macqueenii	XP_010118491.1	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13184
Buceros_rhinoceros_silvestris	XP_010133076.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13185
Buceros_rhinoceros_silvestris	XP_010137773.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13186
Caprimulgus_carolinensis	XP_010162166.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13187
Caprimulgus_carolinensis	XP_010169723.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13188
Mesitornis_unicolor	XP_010178972.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13189
Mesitornis_unicolor	XP_010186457.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13190
Colius_striatus	XP_010198147.1	ABCF3	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_ABCF3_13191
Colius_striatus	XP_010202736.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13192
Tinamus_guttatus	XP_010214584.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13193
Tinamus_guttatus	XP_010224102.1	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13194
Nelumbo_nucifera	XP_010241807.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13195
Nelumbo_nucifera	XP_010241808.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13196
Nelumbo_nucifera	XP_010241809.1	ABCF2	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_ABCF2_13197
Nelumbo_nucifera	XP_010243332.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13198
Nelumbo_nucifera	XP_010246033.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm	Eukaryota	Eukaryota_ABCF7_13199
Nelumbo_nucifera	XP_010246034.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm	Eukaryota	Eukaryota_ABCF7_13200
Nelumbo_nucifera	XP_010246035.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm	Eukaryota	Eukaryota_ABCF7_13201
Nelumbo_nucifera	XP_010253986.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13202
Nelumbo_nucifera	XP_010253987.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13203
Nelumbo_nucifera	XP_010261097.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13204
Nelumbo_nucifera	XP_010261603.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13205
Nelumbo_nucifera	XP_010266595.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13206
Phaethon_lepturus	XP_010285449.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13207
Phaethon_lepturus	XP_010292414.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13208
Balearica_regulorum_gibbericeps	XP_010298106.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13209
Balearica_regulorum_gibbericeps	XP_010304912.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13210
Rhinopithecus_roxellana	XP_010364494.1	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13211
Rhinopithecus_roxellana	XP_010366499.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13212
Rhinopithecus_roxellana	XP_010366500.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13213
Rhinopithecus_roxellana	XP_010378256.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13214
Corvus_cornix_cornix	XP_010389782.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13215
Corvus_cornix_cornix	XP_010395814.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13216
Camelina_sativa	XP_010418527.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13217
Camelina_sativa	XP_010422923.1	cpYdif	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_cpYdif_13218
Camelina_sativa	XP_010422924.1	cpYdif	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_cpYdif_13219
Camelina_sativa	XP_010422925.1	cpYdif	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_cpYdif_13220
Camelina_sativa	XP_010422926.1	cpYdif	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_cpYdif_13221
Camelina_sativa	XP_010427161.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13222
Camelina_sativa	XP_010430595.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13223
Camelina_sativa	XP_010443884.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13224
Camelina_sativa	XP_010444440.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13225
Camelina_sativa	XP_010453001.1	cpYdif	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_cpYdif_13226
Camelina_sativa	XP_010453002.1	cpYdif	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_cpYdif_13227
Camelina_sativa	XP_010456751.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13228
Camelina_sativa	XP_010462659.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13229
Camelina_sativa	XP_010473725.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13230
Camelina_sativa	XP_010483733.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13231
Camelina_sativa	XP_010484281.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13232
Camelina_sativa	XP_010484282.1	cpYdif	ABC1, ABC2, linker	Eukaryota	Eukaryota_cpYdif_13233
Camelina_sativa	XP_010491636.1	cpYdif	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_cpYdif_13234
Camelina_sativa	XP_010504266.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13235
Camelina_sativa	XP_010507437.1	ABCF1	ABC1, ABC2, arm	Eukaryota	Eukaryota_ABCF1_13236
Camelina_sativa	XP_010515990.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13237
Anopheles_gambiae_str._PEST	XP_312228.5	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13238
Anopheles_gambiae_str._PEST	XP_320293.4	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13239
Anopheles_gambiae_str._PEST	XP_320530.4	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13240
Gibberella_zeae_PH-1	XP_382201.1	ABCF2	ABC1, ABC2, ABCF2_NTD, linker	Eukaryota	Eukaryota_ABCF2_13241
Gibberella_zeae_PH-1	XP_384357.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13242
Gibberella_zeae_PH-1	XP_388708.1	New1	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, New1_CTD	Eukaryota	Eukaryota_New1_13243
Gibberella_zeae_PH-1	XP_389704.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13244
Gibberella_zeae_PH-1	XP_389882.1	ABCF5	ABC1, ABC2, ABCF5_CTD, ABCF5_NTD, arm, linker	Eukaryota	Eukaryota_ABCF5_13245
Apis_mellifera	XP_396698.3	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13246
Apis_mellifera	XP_397094.2	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13247
Gallus_gallus	XP_422757.3	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13248
Candida_glabrata	XP_445123.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13249
Candida_glabrata	XP_445278.2	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13250
Candida_glabrata	XP_445575.1	New1	New1_prion, ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13251
Candida_glabrata	XP_448674.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13252
Kluyveromyces_lactis	XP_451063.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13253
Kluyveromyces_lactis	XP_451473.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13254
Kluyveromyces_lactis	XP_452920.1	New1	New1_prion, ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13255
Kluyveromyces_lactis	XP_455632.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13256
Debaryomyces_hansenii_CBS767	XP_456466.1	New1	New1_prion, ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13257
Debaryomyces_hansenii_CBS767	XP_461401.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13258
Debaryomyces_hansenii_CBS767	XP_461670.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13259
Debaryomyces_hansenii_CBS767	XP_461948.2	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13260
Yarrowia_lipolytica_CLIB122	XP_500490.1	New1	ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13261
Yarrowia_lipolytica_CLIB122	XP_503164.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13262
Yarrowia_lipolytica_CLIB122	XP_503508.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13263
Yarrowia_lipolytica_CLIB122	XP_503895.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13264
Pan_troglodytes	XP_516910.2	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13265
Canis_lupus_familiaris	XP_532056.4	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13266
Cryptococcus_neoformans_var._neoformans_JEC21	XP_566522.1	New1	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, New1_CTD	Eukaryota	Eukaryota_New1_13267
Cryptococcus_neoformans_var._neoformans_JEC21	XP_567305.1	ABCF3	ABC1, ABC2, ABCF3_NTD, ABCF4_NTD, ABCF7_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13268
Cryptococcus_neoformans_var._neoformans_JEC21	XP_570261.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13269
Cryptococcus_neoformans_var._neoformans_JEC21	XP_570375.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13270
Apis_mellifera	XP_623255.1	ABCF1	ABC1, ABC2, ABCF1_NTD, arm, linker	Eukaryota	Eukaryota_ABCF1_13271
Cryptosporidium_parvum_Iowa_II	XP_627845.1	ABCF7	ABC1, ABC2, ABCF7_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13272
Dictyostelium_discoideum_AX4	XP_637946.1	ABCF7	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13273
Dictyostelium_discoideum_AX4	XP_638739.1	ABCF2	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_ABCF2_13274
Dictyostelium_discoideum_AX4	XP_643616.1	mEttA	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_mEttA_13275
Dictyostelium_discoideum_AX4	XP_647476.1	ABCF6	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_ABCF6_13276
Entamoeba_histolytica_HM-1:IMSS	XP_649280.2	ABCF7	ABC1, ABC2, arm, linker	Eukaryota	Eukaryota_ABCF7_13277
Aspergillus_nidulans_FGSC_A4	XP_658552.1	ABCF5	ABC1, ABC2, ABCF5_CTD, ABCF5_NTD, arm, linker	Eukaryota	Eukaryota_ABCF5_13278
Aspergillus_nidulans_FGSC_A4	XP_659814.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13279
Aspergillus_nidulans_FGSC_A4	XP_661919.1	ABCF3	ABC1, ABC2, ABCF[347]_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13280
Aspergillus_nidulans_FGSC_A4	XP_664255.1	New1	ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13281
Aspergillus_nidulans_FGSC_A4	XP_664304.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13282
Cryptosporidium_hominis	XP_667122.1	ABCF7	ABC1, ABC2, ABCF7_NTD, arm, linker	Eukaryota	Eukaryota_ABCF7_13283
Plasmodium_berghei	XP_673409.1	ABCF7	ABC1, ABC2, linker	Eukaryota	Eukaryota_ABCF7_13284
Candida_albicans_SC5314	XP_711356.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13285
Candida_albicans_SC5314	XP_711404.1	eEF3	ABC1, ABC2, eEF3_heat, chromo_like, chromo, eEF3_4HB, eEF3_CTD	Eukaryota	Eukaryota_eEF3_13286
Candida_albicans_SC5314	XP_715966.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13287
Candida_albicans_SC5314	XP_716024.1	ABCF2	ABC1, ABC2, ABCF2_NTD, arm, linker	Eukaryota	Eukaryota_ABCF2_13288
Candida_albicans_SC5314	XP_716466.1	New1	New1_prion, ABC1, ABC2, eEF3_heat, chromo_like, chromo, New1_CTD	Eukaryota	Eukaryota_New1_13289
Candida_albicans_SC5314	XP_718920.1	ABCF3	ABC1, ABC2, ABCF3_NTD, arm, linker	Eukaryota	Eukaryota_ABCF3_13290
