Contig	Element	Start	End	MGE.type	genome
GVMAG-S-3300007722-115.fna|3300007722.a:Ga0105051_10002603	GVMAG-S-3300007722-115.fna|3300007722.a:Ga0105051_10002603_16	19694	22852	endonuclease	GVMAG-S-3300007722-115
GVMAG-S-3300007722-115.fna|3300007722.a:Ga0105051_10007141	GVMAG-S-3300007722-115.fna|3300007722.a:Ga0105051_10007141_8	6919	7413	endonuclease	GVMAG-S-3300007722-115
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000143	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000143_18	21051	22466	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000143	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000143_28	34601	35596	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000177	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000177_21	23542	24906	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000504	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000504_16	13166	13843	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000504	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10000504_17	13836	14384	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002265	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002265_4	3601	4587	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002275	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002275_16	13897	14427	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002363	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002363_10	6621	11087	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002419	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002419_17	19126	20268	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002419	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002419_22	25533	26675	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002419	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10002419_24	28137	28817	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10006494	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10006494_16	10591	14250	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10007638	IS200/IS605	8314	9721	IS/transposase	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10008928	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10008928_6	3367	4299	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10012380	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10012380_7	5614	6885	endonuclease	GVMAG-S-3300009084-161
GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10015613	GVMAG-S-3300009084-161.fna|3300009084.a:Ga0105046_10015613_12	11291	11596	IS/transposase	GVMAG-S-3300009084-161
GVMAG-S-3300009084-278.fna|3300009084.a:Ga0105046_10005983	GVMAG-S-3300009084-278.fna|3300009084.a:Ga0105046_10005983_21	18513	18914	endonuclease	GVMAG-S-3300009084-278
GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213	GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213_26	24192	25064	endonuclease	GVMAG-S-3300009702-144
GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213	GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213_37	38115	40652	endonuclease	GVMAG-S-3300009702-144
GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213	GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213_42	44617	45915	endonuclease	GVMAG-S-3300009702-144
GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213	GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000213_42	44617	45915	recombinase	GVMAG-S-3300009702-144
GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000357	GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10000357_16	19117	20526	endonuclease	GVMAG-S-3300009702-144
GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10007107	GVMAG-S-3300009702-144.fna|3300009702.a:Ga0114931_10007107_12	6250	6924	endonuclease	GVMAG-S-3300009702-144
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10001046	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10001046_16	15672	16820	endonuclease	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10001167	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10001167_13	16516	17688	endonuclease	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10003174	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10003174_16	15062	16231	recombinase	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10003470	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10003470_13	13418	14257	resolvase	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434_10	8290	12159	endonuclease	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434_2	1250	1678	endonuclease	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434_2	1250	1678	IS/transposase	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434	GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434_6	5640	6170	endonuclease	GVMAG-S-3300009703-83
GVMAG-S-3300009703-83.fna|3300009703.a:Ga0114933_10004434	IS630	1091	2097	IS/transposase	GVMAG-S-3300009703-83
GVMAG-S-3300010157-108.fna|3300010157.a:Ga0114964_10000289	GVMAG-S-3300010157-108.fna|3300010157.a:Ga0114964_10000289_24	18803	19537	endonuclease	GVMAG-S-3300010157-108
GVMAG-S-3300010157-108.fna|3300010157.a:Ga0114964_10003659	GVMAG-S-3300010157-108.fna|3300010157.a:Ga0114964_10003659_5	7748	8665	recombinase	GVMAG-S-3300010157-108
GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10000137	GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10000137_25	34469	35800	endonuclease	GVMAG-S-3300010157-88
GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10000366	GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10000366_11	11998	12666	endonuclease	GVMAG-S-3300010157-88
GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10000674	GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10000674_9	6013	6798	endonuclease	GVMAG-S-3300010157-88
GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10001248	GVMAG-S-3300010157-88.fna|3300010157.a:Ga0114964_10001248_3	2233	3996	recombinase	GVMAG-S-3300010157-88
GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000140	GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000140_48	40891	41754	endonuclease	GVMAG-S-3300010158-104
GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000152	GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000152_42	38222	38635	endonuclease	GVMAG-S-3300010158-104
GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000201	GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000201_19	20987	21316	endonuclease	GVMAG-S-3300010158-104
GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000212	GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10000212_4	6600	6884	endonuclease	GVMAG-S-3300010158-104
GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10001096	GVMAG-S-3300010158-104.fna|3300010158.a:Ga0114960_10001096_7	2623	3711	recombinase	GVMAG-S-3300010158-104
GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000023	GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000023_73	69215	69991	resolvase	GVMAG-S-3300010158-109
GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000055	GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000055_70	55652	56689	endonuclease	GVMAG-S-3300010158-109
GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000153	GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000153_44	42625	43545	endonuclease	GVMAG-S-3300010158-109
GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000813	GVMAG-S-3300010158-109.fna|3300010158.a:Ga0114960_10000813_4	5720	6553	endonuclease	GVMAG-S-3300010158-109
GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000278	GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000278_16	11428	14316	endonuclease	GVMAG-S-3300010158-137
GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000278	GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000278_27	23909	24808	endonuclease	GVMAG-S-3300010158-137
GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000529	GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000529_1	165	830	endonuclease	GVMAG-S-3300010158-137
GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000529	GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10000529_18	25088	25783	endonuclease	GVMAG-S-3300010158-137
GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10001514	GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10001514_3	2508	2972	endonuclease	GVMAG-S-3300010158-137
GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10001539	GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10001539_19	16961	17863	endonuclease	GVMAG-S-3300010158-137
GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10002782	GVMAG-S-3300010158-137.fna|3300010158.a:Ga0114960_10002782_2	616	1743	recombinase	GVMAG-S-3300010158-137
GVMAG-S-3300010158-141.fna|3300010158.a:Ga0114960_10001036	GVMAG-S-3300010158-141.fna|3300010158.a:Ga0114960_10001036_22	21628	22833	endonuclease	GVMAG-S-3300010158-141
GVMAG-S-3300010158-141.fna|3300010158.a:Ga0114960_10002096	GVMAG-S-3300010158-141.fna|3300010158.a:Ga0114960_10002096_7	7860	8450	endonuclease	GVMAG-S-3300010158-141
GVMAG-S-3300010158-63.fna|3300010158.a:Ga0114960_10003355	GVMAG-S-3300010158-63.fna|3300010158.a:Ga0114960_10003355_7	6172	7416	endonuclease	GVMAG-S-3300010158-63
GVMAG-S-3300010160-180.fna|3300010160.a:Ga0114967_10000292	GVMAG-S-3300010160-180.fna|3300010160.a:Ga0114967_10000292_37	34844	35128	endonuclease	GVMAG-S-3300010160-180
GVMAG-S-3300010160-180.fna|3300010160.a:Ga0114967_10000542	GVMAG-S-3300010160-180.fna|3300010160.a:Ga0114967_10000542_33	29070	30014	recombinase	GVMAG-S-3300010160-180
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000027	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000027_53	61734	62750	resolvase	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000027	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000027_72	76921	78513	endonuclease	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000244	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000244_12	11123	11890	endonuclease	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000263	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000263_12	12130	14394	endonuclease	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000263	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000263_16	18870	19949	endonuclease	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000263	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10000263_5	5121	6035	endonuclease	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10001260	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10001260_10	9995	12880	endonuclease	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10002209	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10002209_4	1998	2363	IS/transposase	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10002209	GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10002209_7	6501	7700	endonuclease	GVMAG-S-3300010160-96
GVMAG-S-3300010160-96.fna|3300010160.a:Ga0114967_10002209	IS200/IS605	1998	2363	IS/transposase	GVMAG-S-3300010160-96
GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1000093	GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1000093_2	289	750	endonuclease	GVMAG-S-3300010316-20
GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1000207	GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1000207_8	8774	9442	resolvase	GVMAG-S-3300010316-20
GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1000400	GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1000400_20	11990	13282	recombinase	GVMAG-S-3300010316-20
GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1001548	GVMAG-S-3300010316-20.fna|3300010316.a:Ga0136655_1001548_6	5013	5702	endonuclease	GVMAG-S-3300010316-20
GVMAG-S-3300010316-21.fna|3300010316.a:Ga0136655_1000015	GVMAG-S-3300010316-21.fna|3300010316.a:Ga0136655_1000015_24	29072	30028	resolvase	GVMAG-S-3300010316-21
GVMAG-S-3300010316-21.fna|3300010316.a:Ga0136655_1000015	GVMAG-S-3300010316-21.fna|3300010316.a:Ga0136655_1000015_29	32896	33243	endonuclease	GVMAG-S-3300010316-21
GVMAG-S-3300010316-21.fna|3300010316.a:Ga0136655_1000106	GVMAG-S-3300010316-21.fna|3300010316.a:Ga0136655_1000106_13	16987	17931	resolvase	GVMAG-S-3300010316-21
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000075	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000075_26	15466	18945	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000075	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000075_50	41438	44113	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000207	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000207_8	7794	8513	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000691	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000691_17	20236	21894	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000691	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000691_4	992	1231	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000905	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10000905_1	3	773	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10001211	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10001211_14	14155	15048	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10001211	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10001211_6	5585	6676	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10001211	GVMAG-S-3300010368-70.fna|3300010368.a:Ga0129324_10001211_8	7160	9433	endonuclease	GVMAG-S-3300010368-70
GVMAG-S-3300011013-114.fna|3300011013.a:Ga0114934_10000830	GVMAG-S-3300011013-114.fna|3300011013.a:Ga0114934_10000830_25	17792	18865	endonuclease	GVMAG-S-3300011013-114
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000016	GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000016_3	1374	2153	endonuclease	GVMAG-S-3300011013-78
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000016	GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000016_3	1374	2153	IS/transposase	GVMAG-S-3300011013-78
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000016	GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000016_33	28570	29568	endonuclease	GVMAG-S-3300011013-78
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000016	IS630	1212	2186	IS/transposase	GVMAG-S-3300011013-78
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000032	GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000032_36	28480	29778	recombinase	GVMAG-S-3300011013-78
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000032	GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000032_84	70282	71142	endonuclease	GVMAG-S-3300011013-78
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000067	GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000067_35	39283	39870	endonuclease	GVMAG-S-3300011013-78
GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000067	GVMAG-S-3300011013-78.fna|3300011013.a:Ga0114934_10000067_53	51894	52838	IS/transposase	GVMAG-S-3300011013-78
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000028	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000028_20	17053	19605	endonuclease	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000069	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000069_1	3	1997	IS/transposase	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000069	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000069_31	29410	30396	endonuclease	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000086	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000086_41	49106	50554	recombinase	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000090	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000090_33	47323	48351	endonuclease	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000090	IS630	46978	48368	IS/transposase	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000121	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000121_17	15547	16779	endonuclease	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000143	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000143_24	26669	31669	endonuclease	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000143	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000143_5	4463	5206	endonuclease	GVMAG-S-3300012000-53
GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000942	GVMAG-S-3300012000-53.fna|3300012000.a:Ga0119951_1000942_8	6273	6899	endonuclease	GVMAG-S-3300012000-53
GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1000219	GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1000219_20	17136	18515	endonuclease	GVMAG-S-3300012000-62
GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1000347	GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1000347_19	21258	22088	resolvase	GVMAG-S-3300012000-62
GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1000480	GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1000480_25	18820	24801	endonuclease	GVMAG-S-3300012000-62
GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1001083	GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1001083_5	7429	8127	endonuclease	GVMAG-S-3300012000-62
GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1002155	GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1002155_5	6553	7302	endonuclease	GVMAG-S-3300012000-62
GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1002155	GVMAG-S-3300012000-62.fna|3300012000.a:Ga0119951_1002155_8	8339	8674	endonuclease	GVMAG-S-3300012000-62
GVMAG-S-3300012000-65.fna|3300012000.a:Ga0119951_1000013	GVMAG-S-3300012000-65.fna|3300012000.a:Ga0119951_1000013_149	138656	139174	endonuclease	GVMAG-S-3300012000-65
GVMAG-S-3300012000-65.fna|3300012000.a:Ga0119951_1000013	GVMAG-S-3300012000-65.fna|3300012000.a:Ga0119951_1000013_18	16015	18513	endonuclease	GVMAG-S-3300012000-65
GVMAG-S-3300012000-73.fna|3300012000.a:Ga0119951_1000081	GVMAG-S-3300012000-73.fna|3300012000.a:Ga0119951_1000081_32	29310	31055	recombinase	GVMAG-S-3300012000-73
GVMAG-S-3300012000-73.fna|3300012000.a:Ga0119951_1000194	GVMAG-S-3300012000-73.fna|3300012000.a:Ga0119951_1000194_12	16440	17084	endonuclease	GVMAG-S-3300012000-73
GVMAG-S-3300012000-73.fna|3300012000.a:Ga0119951_1000281	GVMAG-S-3300012000-73.fna|3300012000.a:Ga0119951_1000281_10	10395	11690	endonuclease	GVMAG-S-3300012000-73
GVMAG-S-3300012000-76.fna|3300012000.a:Ga0119951_1000061	GVMAG-S-3300012000-76.fna|3300012000.a:Ga0119951_1000061_53	56159	56959	resolvase	GVMAG-S-3300012000-76
GVMAG-S-3300012000-76.fna|3300012000.a:Ga0119951_1000061	GVMAG-S-3300012000-76.fna|3300012000.a:Ga0119951_1000061_64	67431	68189	endonuclease	GVMAG-S-3300012000-76
GVMAG-S-3300012000-76.fna|3300012000.a:Ga0119951_1001830	GVMAG-S-3300012000-76.fna|3300012000.a:Ga0119951_1001830_7	7979	8911	recombinase	GVMAG-S-3300012000-76
GVMAG-S-3300012919-55.fna|3300012919.a:Ga0160422_10000092	GVMAG-S-3300012919-55.fna|3300012919.a:Ga0160422_10000092_31	39549	40079	endonuclease	GVMAG-S-3300012919-55
GVMAG-S-3300012919-55.fna|3300012919.a:Ga0160422_10000104	GVMAG-S-3300012919-55.fna|3300012919.a:Ga0160422_10000104_5	4504	4890	endonuclease	GVMAG-S-3300012919-55
GVMAG-S-3300012919-55.fna|3300012919.a:Ga0160422_10000437	GVMAG-S-3300012919-55.fna|3300012919.a:Ga0160422_10000437_10	7882	9105	recombinase	GVMAG-S-3300012919-55
GVMAG-S-3300012919-65.fna|3300012919.a:Ga0160422_10000185	GVMAG-S-3300012919-65.fna|3300012919.a:Ga0160422_10000185_29	25096	25629	endonuclease	GVMAG-S-3300012919-65
GVMAG-S-3300012919-65.fna|3300012919.a:Ga0160422_10000185	GVMAG-S-3300012919-65.fna|3300012919.a:Ga0160422_10000185_3	2260	3522	recombinase	GVMAG-S-3300012919-65
GVMAG-S-3300013006-131.fna|3300013006.a:Ga0164294_10003565	GVMAG-S-3300013006-131.fna|3300013006.a:Ga0164294_10003565_13	11628	12044	endonuclease	GVMAG-S-3300013006-131
GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000045	GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000045_26	20255	21418	recombinase	GVMAG-S-3300013006-138
GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000045	GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000045_58	56121	59054	endonuclease	GVMAG-S-3300013006-138
GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000045	GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000045_84	86369	87148	endonuclease	GVMAG-S-3300013006-138
GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000083	GVMAG-S-3300013006-138.fna|3300013006.a:Ga0164294_10000083_84	81880	82212	endonuclease	GVMAG-S-3300013006-138
GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022	GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022_10	12121	13347	recombinase	GVMAG-S-3300013006-158
GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022	GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022_109	107735	108163	endonuclease	GVMAG-S-3300013006-158
GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022	GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022_120	118426	119190	endonuclease	GVMAG-S-3300013006-158
GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022	GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022_158	167524	173823	endonuclease	GVMAG-S-3300013006-158
GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022	GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000022_94	91456	92688	endonuclease	GVMAG-S-3300013006-158
GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000085	GVMAG-S-3300013006-158.fna|3300013006.a:Ga0164294_10000085_13	10922	11761	endonuclease	GVMAG-S-3300013006-158
